UpdateTime,UpdateInterval,AuthorityCode,VDID,SubAuthorityCode,BiDirectional,LinkID,Bearing,RoadDirection,LaneNum,ActualLaneNum,VDType,LocationType,DetectionType,PositionLon,PositionLat,RoadID,RoadName,RoadClass,Start,End,LocationMile
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-1-I-SE-33-大園-匝道,NFB-NR,0,0000201002020H,SE,E,2,2,1,5,2,121.2123877,25.0584957,000020,國道2號,0,大園交流道,大竹交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-1-O-WS-1-大園,NFB-NR,0,0000201001020H,S,E,2,2,1,5,2,121.21473,25.063669,000020,國道2號,0,大園交流道,大竹交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-1-O-WS-22-大園,NFB-NR,0,0000201002000H,SW,E,1,1,1,5,2,121.212471,25.060455,000020,國道2號,0,大園交流道,大竹交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-1-I-NE-34-大園-環道,NFB-NR,0,0000201002010H,E,E,1,1,1,5,2,121.2118906,25.0600345,000020,國道2號,0,大園交流道,大竹交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-1-I-SE-21-國2甲,NFB-NR,0,0000211002000H,SE,E,2,2,1,5,2,121.210731,25.063367,000021,國道2號,0,大園交流道,大竹交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-2.230-M-RS,NFB-NR,0,0000200000200H,SE,E,4,4,2,1,1,121.217912,25.04788,000020,國道2號,0,大園交流道,大竹交流道,2K+230
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-4.140-M-LOOP,NFB-NR,0,0000200000400H,E,E,4,4,1,5,1,121.230915,25.036707,000020,國道2號,0,大園交流道,大竹交流道,4K+140
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-4.900-N-LOOP,NFB-NR,0,0000200000430H,E,E,3,3,1,5,1,121.238171,25.034699,000020,國道2號,0,大園交流道,大竹交流道,4K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-5-I-SE-21-大竹-匝道,NFB-NR,0,0000201003040H,E,E,1,1,1,5,2,121.23699,25.034174,000020,國道2號,0,大竹交流道,機場系統交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-5-I-NE-22-大竹-環道,NFB-NR,0,0000201003050H,E,E,1,1,1,5,2,121.235922,25.034181,000020,國道2號,0,大竹交流道,機場系統交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-5-O-WS-1-大竹,NFB-NR,0,0000201003000H,SE,E,1,1,1,5,2,121.234281,25.035348,000020,國道2號,0,大竹交流道,機場系統交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-5-O-WS-21-大竹,NFB-NR,0,0000201003020H,E,E,1,1,1,5,2,121.234839,25.033894,000020,國道2號,0,大竹交流道,機場系統交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-6.950-M-RS,NFB-NR,0,0000200000600H,E,E,4,4,2,1,1,121.256306,25.027322,000020,國道2號,0,大竹交流道,機場系統交流道,6K+890
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-7.900-M-LOOP,NFB-NR,0,0000200000700H,E,E,4,4,1,5,1,121.265667,25.026859,000020,國道2號,0,大竹交流道,機場系統交流道,7K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-8-I-SE-機場系統-1N2E,NFB-NR,0,0000201004100H,E,E,1,1,1,5,2,121.272397,25.016398,000020,國道2號,0,機場系統交流道,南桃園交流道,8K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-8-I-NE-機場系統-1S2E,NFB-NR,0,0000201004080H,SW,E,1,1,1,5,2,121.2743071,25.0203241,000020,國道2號,0,機場系統交流道,南桃園交流道,8K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-8.880-N-LOOP,NFB-NR,0,0000201004070H,E,E,2,2,1,5,1,121.272122,25.020618,000020,國道2號,0,機場系統交流道,南桃園交流道,8K+875
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-9.430-N-LOOP,NFB-NR,0,0000200000900H,SE,E,3,3,1,5,1,121.275096,25.016459,000020,國道2號,0,機場系統交流道,南桃園交流道,9K+430
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-10.360-M-RS,NFB-NR,0,0000200001000H,S,E,4,4,2,1,1,121.280541,25.009857,000020,國道2號,0,機場系統交流道,南桃園交流道,10K+360
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-10.800-M-LOOP,NFB-NR,0,0000200001000H,S,E,4,4,1,5,1,121.282206,25.005993,000020,國道2號,0,機場系統交流道,南桃園交流道,10K+800
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-11-O-WS-21-南桃園,NFB-NR,0,0000201005010H,SW,E,1,1,1,5,2,121.282853,24.999183,000020,國道2號,0,南桃園交流道,大湳交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-11-I-SE-22-南桃園,NFB-NR,0,0000201005040H,E,E,1,1,1,5,2,121.281839,24.996915,000020,國道2號,0,南桃園交流道,大湳交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-11-I-NE-21-南桃園,NFB-NR,0,0000201005030H,S,E,1,1,1,5,2,121.282125,24.998266,000020,國道2號,0,南桃園交流道,大湳交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-11-O-WN-22-南桃園,NFB-NR,0,0000201005020H,S,E,1,1,1,5,2,121.283034,24.998307,000020,國道2號,0,南桃園交流道,大湳交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-11.850-N-LOOP,NFB-NR,0,0000200001110H,S,E,3,3,1,5,1,121.28306,24.996608,000020,國道2號,0,南桃園交流道,大湳交流道,11K+850
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-12.540-M-RS,NFB-NR,0,0000200001200H,S,E,3,3,2,1,1,121.28173,24.990539,000020,國道2號,0,南桃園交流道,大湳交流道,12K+540
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-14.460-M-LOOP,NFB-NR,0,0000200001400H,E,E,3,3,2,1,1,121.290438,24.976528,000020,國道2號,0,南桃園交流道,大湳交流道,14K+460
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-16.390-M-RS,NFB-NR,0,0000200001600H,E,E,4,4,2,1,1,121.309062,24.97315,000020,國道2號,0,南桃園交流道,大湳交流道,16K+390
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-18-I-NE-22-大湳,NFB-NR,0,0000201006070H,S,E,1,1,1,5,2,121.326089,24.963712,000020,國道2號,0,大湳交流道,鶯歌系統交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-18-I-SE-21-大湳,NFB-NR,0,0000201006060H,SE,E,1,1,1,5,2,121.324117,24.960392,000020,國道2號,0,大湳交流道,鶯歌系統交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-18-O-WN-22-大湳,NFB-NR,0,0000201006020H,SE,E,1,1,1,5,2,121.323805,24.962088,000020,國道2號,0,大湳交流道,鶯歌系統交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-18-O-WS-21-大湳,NFB-NR,0,0000201006010H,S,E,1,1,1,5,2,121.323402,24.96294,000020,國道2號,0,大湳交流道,鶯歌系統交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-18-O-WS-31-大湳,NFB-NR,0,0000201006030H,S,E,1,1,1,5,2,121.323563,24.961945,000020,國道2號,0,大湳交流道,鶯歌系統交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-18.640-N-LOOP,NFB-NR,0,0000200001800H,S,E,3,3,1,5,1,121.324633,24.960208,000020,國道2號,0,大湳交流道,鶯歌系統交流道,18K+640
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-19.300-M-RS,NFB-NR,0,0000200001910H,S,E,4,4,2,1,1,121.324842,24.954261,000020,國道2號,0,大湳交流道,鶯歌系統交流道,19K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-E-19.610-M-LOOP,NFB-NR,0,0000200001910H,S,E,4,4,1,5,1,121.324588,24.9515,000020,國道2號,0,大湳交流道,鶯歌系統交流道,19K+610
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-0.020-M-LOOP,NFB-NR,0,0000201101040H,NE,W,4,4,1,5,1,121.217494,25.065556,000020,國道2號,0,大園交流道,桃園機場交流道,0K+020
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-0.460-M-RS,NFB-NR,0,0000200100000H,NE,W,3,3,2,1,1,121.214603,25.055497,000020,國道2號,0,大園交流道,桃園機場交流道,0K+460
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-0.700-N-LOOP,NFB-NR,0,0000201101020H,N,W,3,3,1,5,1,121.213369,25.0608,000020,國道2號,0,大園交流道,桃園機場交流道,0K+700
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-1-I-NW-22-大園,NFB-NR,0,0000201102040H,N,W,1,1,1,5,2,121.213822,25.060241,000020,國道2號,0,大竹交流道,大園交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-1-I-SW-34-大園,NFB-NR,0,0000201102030H,N,W,1,1,1,5,2,121.214706,25.058849,000020,國道2號,0,大竹交流道,大園交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-1-O-EN-34-大園,NFB-NR,0,0000201102010H,SE,W,1,1,1,5,2,121.21345,25.059351,000020,國道2號,0,大竹交流道,大園交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-1-O-ES-33-大園,NFB-NR,0,0000201102000H,N,W,1,1,1,5,2,121.214097,25.058,000020,國道2號,0,大竹交流道,大園交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-1-O-EN-1-大園,NFB-NR,0,0000211102010H,NW,W,4,4,1,5,2,121.215116,25.054948,000021,國道2號,0,大竹交流道,大園交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-1-I-SW-21-國2甲,NFB-NR,0,0000211002010H,E,W,1,1,1,5,2,121.210186,25.063696,000021,國道2號,0,大竹交流道,大園交流道,0K+900
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-2.270-M-LOOP,NFB-NR,0,0000200100200H,NW,W,5,5,1,5,1,121.218449,25.047321,000020,國道2號,0,大竹交流道,大園交流道,2K+270
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-3.360-M-RS,NFB-NR,0,0000200100300H,NW,W,4,4,2,1,1,121.223804,25.039499,000020,國道2號,0,大竹交流道,大園交流道,3K+360
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-4.740-N-LOOP,NFB-NR,0,0000200100420H,W,W,4,4,1,5,1,121.2367,25.035414,000020,國道2號,0,大竹交流道,大園交流道,4K+740
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-5-I-NW-21-大竹-匝道,NFB-NR,0,0000201103030H,SW,W,1,1,1,5,2,121.238508,25.036396,000020,國道2號,0,機場系統交流道,大竹交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-5-I-SW-22-大竹-環道,NFB-NR,0,0000201103040H,W,W,1,1,1,5,2,121.238959,25.035902,000020,國道2號,0,機場系統交流道,大竹交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-5-O-EN-21-大竹,NFB-NR,0,0000201103010H,N,W,1,1,1,5,2,121.240406,25.034645,000020,國道2號,0,機場系統交流道,大竹交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-5-O-ES-22-大竹,NFB-NR,0,0000201103020H,W,W,1,1,1,5,2,121.24048,25.034401,000020,國道2號,0,機場系統交流道,大竹交流道,5K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-6.260-M-LOOP,NFB-NR,0,0000200100600H,W,W,5,5,1,5,1,121.249929,25.029126,000020,國道2號,0,機場系統交流道,大竹交流道,6K+260
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-7.860-M-RS,NFB-NR,0,0000200100700H,W,W,5,5,2,1,1,121.26536,25.027156,000020,國道2號,0,機場系統交流道,大竹交流道,7K+860
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-8-I-SW-機場系統-1N2W,NFB-NR,0,0000201104040H,NE,W,1,1,1,5,2,121.272099,25.016683,000020,國道2號,0,南桃園交流道,機場系統交流道,8K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-8-I-NW-機場系統-1S2W,NFB-NR,0,0000201104060H,W,W,1,1,1,5,2,121.2731129,25.0207704,000020,國道2號,0,南桃園交流道,機場系統交流道,8K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-8-I-SW-機場系統-1HN2W,NFB-NR,0,0000201104040H,NE,W,1,1,1,5,2,121.276063,25.018906,000020,國道2號,0,南桃園交流道,機場系統交流道,8K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-8-I-NW-機場系統-1HS2W,NFB-NR,0,0000201104080H,W,W,2,2,1,5,2,121.275962,25.021742,000020,國道2號,0,南桃園交流道,機場系統交流道,8K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-8.880-N-LOOP,NFB-NR,0,0000200100820H,NW,W,3,3,1,5,1,121.272304,25.020702,000020,國道2號,0,南桃園交流道,機場系統交流道,8K+875
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-9.350-N-LOOP,NFB-NR,0,0000200100910H,NW,W,3,3,1,5,1,121.274703,25.017276,000020,國道2號,0,南桃園交流道,機場系統交流道,9K+350
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-10.380-M-LOOP,NFB-NR,0,0000200101000H,NW,W,4,4,1,5,1,121.2805209,25.0098202,000020,國道2號,0,南桃園交流道,機場系統交流道,10K+380
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-10.530-M-RS,NFB-NR,0,0000200101000H,NW,W,4,4,2,1,1,121.281419,25.008286,000020,國道2號,0,南桃園交流道,機場系統交流道,10K+530
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-11.340-N-LOOP,NFB-NR,0,0000200101100H,N,W,3,3,1,5,1,121.283472,25.001178,000020,國道2號,0,南桃園交流道,機場系統交流道,11K+340
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-11-I-NW-21-南桃園,NFB-NR,0,0000201105030H,W,W,1,1,1,5,2,121.285317,25.001411,000020,國道2號,0,大湳交流道,南桃園交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-11-I-SW-22-南桃園,NFB-NR,0,0000201105040H,N,W,1,1,1,5,2,121.285238,25.000627,000020,國道2號,0,大湳交流道,南桃園交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-11-O-ES-22-南桃園,NFB-NR,0,0000201105020H,N,W,1,1,1,5,2,121.28362,24.998246,000020,國道2號,0,大湳交流道,南桃園交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-11-O-EN-21-南桃園,NFB-NR,0,0000201105010H,N,W,1,1,1,5,2,121.283863,24.997879,000020,國道2號,0,大湳交流道,南桃園交流道,11K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-12.540-M-RS,NFB-NR,0,0000200101200H,N,W,3,3,2,1,1,121.281929,24.990517,000020,國道2號,0,大湳交流道,南桃園交流道,12K+540
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-14.460-M-LOOP,NFB-NR,0,0000200101400H,W,W,3,3,1,5,1,121.290449,24.976701,000020,國道2號,0,大湳交流道,南桃園交流道,14K+460
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-16.390-M-RS,NFB-NR,0,0000200101600H,W,W,3,3,2,1,1,121.309208,24.973268,000020,國道2號,0,大湳交流道,南桃園交流道,16K+390
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-18.300-N-LOOP,NFB-NR,0,0000200101800H,N,W,3,3,1,5,1,121.323977,24.963207,000020,國道2號,0,大湳交流道,南桃園交流道,18K+300
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-18-I-NW-21-大湳,NFB-NR,0,0000201106050H,W,W,1,1,1,5,2,121.325953,24.963779,000020,國道2號,0,鶯歌系統交流道,大湳交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-18-I-SW-22-大湳,NFB-NR,0,0000201106060H,NW,W,1,1,1,5,2,121.325254,24.963382,000020,國道2號,0,鶯歌系統交流道,大湳交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-18-O-EN-21-大湳,NFB-NR,0,0000201106010H,N,W,1,1,1,5,2,121.32513,24.959856,000020,國道2號,0,鶯歌系統交流道,大湳交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-18-O-ES-22-大湳,NFB-NR,0,0000201106020H,N,W,1,1,1,5,2,121.324865,24.963319,000020,國道2號,0,鶯歌系統交流道,大湳交流道,18K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-19.310-M-LOOP,NFB-NR,0,0000200101910H,N,W,4,4,1,5,1,121.325039,24.95423,000020,國道2號,0,鶯歌系統交流道,大湳交流道,19K+310
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-19.710-M-RS,NFB-NR,0,0000200101910H,N,W,4,4,2,1,1,121.324711,24.950632,000020,國道2號,0,鶯歌系統交流道,大湳交流道,19K+710
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2-W-19.780-M-LOOP,NFB-NR,0,0000200101910H,N,W,4,4,1,5,1,121.324642,24.949896,000020,國道2號,0,鶯歌系統交流道,大湳交流道,19K+780
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-E-0-I-SE-21-台15,NFB-NR,0,0000211001010H,E,E,1,1,1,5,2,121.200583,25.073182,000021,國道2甲,0,圳頭交流道,大園交流道,0K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-E-0-I-NE-22-台15,NFB-NR,0,0000211001000H,SE,E,1,1,1,5,2,121.20062,25.073376,000021,國道2甲,0,圳頭交流道,大園交流道,0K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-E-1.020-M-LOOP,NFB-NR,0,0000210000062H,SE,E,3,3,1,5,1,121.207428,25.067204,000021,國道2甲,0,圳頭交流道,大園交流道,1K+020
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-E-1.190-M-RS,NFB-NR,0,0000210000062H,SE,E,3,3,2,1,1,121.208693,25.065742,000021,國道2甲,0,圳頭交流道,大園交流道,1K+190
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-W-0-O-EN-21-台15,NFB-NR,0,0000211101010H,N,W,1,1,1,5,2,121.200912,25.073593,000021,國道2甲,0,大園交流道,圳頭交流道,0K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-W-0.980-M-LOOP,NFB-NR,0,0000210100061H,NW,W,3,3,1,5,1,121.207392,25.067429,000021,國道2甲,0,大園交流道,圳頭交流道,0K+980
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-W-1-I-SW-22-大園,NFB-NR,0,0000211102010H,NW,W,2,2,1,5,2,121.214603,25.056355,000021,國道2甲,0,大園交流道,圳頭交流道,1K+280
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-W-1.610-M-RS,NFB-NR,0,0000211102010H,NW,W,3,3,2,1,1,121.210364,25.064067,000021,國道2甲,0,大園交流道,圳頭交流道,1K+610
2025-08-11T14:05:27+08:00,86400,NFB,VD-N2A-W-1-I-NW-21-大園,NFB-NR,0,0000211102000H,W,W,1,1,1,5,2,121.213128,25.062322,000021,國道2甲,0,--交流道,大園交流道,2K+000
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-0.810-M-LOOP,NFB-NR,0,0000310000070A,E,E,2,2,1,5,1,121.556043,25.013838,000031,國道3甲,0,台北端,萬芳交流道,0K+810
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-1.520-M-RS,NFB-NR,0,0000310000100A,SE,E,2,2,2,1,1,121.562188,25.011941,000031,國道3甲,0,台北端,萬芳交流道,1K+520
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-2.280-M-LOOP,NFB-NR,0,0000310000210A,E,E,2,2,1,5,1,121.568471,25.00847,000031,國道3甲,0,台北端,萬芳交流道,2K+280
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-3-I-NE-1A-萬芳-環道,NFB-NR,0,0000311002030A,N,E,1,1,1,5,2,121.579088,25.003249,000031,國道3甲,0,萬芳交流道,木柵交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-3-I-SE-1B-萬芳-匝道,NFB-NR,0,0000311002050A,E,E,1,1,1,5,2,121.581157,25.003833,000031,國道3甲,0,萬芳交流道,木柵交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-3-O-WS-1-萬芳,NFB-NR,0,0000311002000A,SE,E,1,1,1,5,2,121.57792,25.004841,000031,國道3甲,0,萬芳交流道,木柵交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-3.480-N-LOOP,NFB-NR,0,0000310000320A,SE,E,2,2,1,5,1,121.5794102,25.0046069,000031,國道3甲,0,萬芳交流道,木柵交流道,3K+730
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-4.280-M-RS,NFB-NR,0,0000310000410A,E,E,3,3,2,1,1,121.587352,25.00354,000031,國道3甲,0,萬芳交流道,木柵交流道,4K+280
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-4.600-M-LOOP,NFB-NR,0,0000310000410A,E,E,3,3,1,5,1,121.590353,25.002744,000031,國道3甲,0,萬芳交流道,木柵交流道,4K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-5.400-M-LOOP,NFB-NR,0,0000310000540A,E,E,2,2,1,5,1,121.598113,25.001797,000031,國道3甲,0,木柵交流道,深坑端,5K+400
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-E-5.500-M-LOOP,NFB-NR,0,0000310000540A,E,E,3,3,1,5,1,121.598977,25.001757,000031,國道3甲,0,木柵交流道,深坑端,5K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-0.780-M-LOOP,NFB-NR,0,0000310100070A,W,W,2,2,1,5,1,121.555918,25.014127,000031,國道3甲,0,萬芳交流道,台北端,0K+780
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-1.520-M-RS,NFB-NR,0,0000310100100A,NW,W,2,2,2,1,1,121.5623213,25.0120869,000031,國道3甲,0,萬芳交流道,台北端,1K+520
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-2.150-M-LOOP,NFB-NR,0,0000310100200A,W,W,2,2,1,5,1,121.567343,25.009096,000031,國道3甲,0,萬芳交流道,台北端,2K+150
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-3.150-N-LOOP,NFB-NR,0,0000310100300A,W,W,2,2,1,5,1,121.57681,25.006306,000031,國道3甲,0,萬芳交流道,台北端,3K+150
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-3-I-SW-22-萬芳,NFB-NR,0,0000311102040A,NW,W,1,1,1,5,2,121.579942,25.00671,000031,國道3甲,0,木柵交流道,萬芳交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-3-O-EN-1-萬芳,NFB-NR,0,0000311102000A,W,W,2,2,1,5,2,121.583138,25.004447,000031,國道3甲,0,木柵交流道,萬芳交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-3-O-EN-22-萬芳,NFB-NR,0,0000311102020A,W,W,1,1,1,5,2,121.581849,25.004489,000031,國道3甲,0,木柵交流道,萬芳交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-3-I-NW-21-萬芳,NFB-NR,0,0000311102030A,W,W,1,1,1,5,2,121.579986,25.006829,000031,國道3甲,0,木柵交流道,萬芳交流道,3K+600
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-4.330-M-LOOP,NFB-NR,0,0000310100410A,W,W,3,3,1,5,1,121.587821,25.003524,000031,國道3甲,0,木柵交流道,萬芳交流道,4K+330
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-4.520-M-RS,NFB-NR,0,0000310100410A,W,W,3,3,2,1,1,121.589534,25.003081,000031,國道3甲,0,木柵交流道,萬芳交流道,4K+520
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-4.930-M-LOOP,NFB-NR,0,0000310100480A,W,W,2,2,1,5,1,121.593771,25.002154,000031,國道3甲,0,木柵交流道,萬芳交流道,4K+930
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3A-W-5.500-M-RS,NFB-NR,0,0000310100550A,W,W,2,2,2,1,1,121.599241,25.002022,000031,國道3甲,0,深坑端,木柵交流道,5K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-0.030-M-LOOP,NFB-NR,0,3000260000065C,W,S,2,2,1,5,1,121.742,25.1516,300026,港西聯絡道,0,基隆港交流道,德安路交流道,0K+030
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-1.080-M-LOOP,NFB-NR,0,3000260000118C,W,S,2,2,1,5,1,121.732,25.1531,300026,港西聯絡道,0,基隆港交流道,德安路交流道,1K+080
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-2.150-M-LOOP,NFB-NR,0,3000260000290C,SW,S,2,2,1,5,1,121.723,25.1485,300026,港西聯絡道,0,基隆港交流道,德安路交流道,2K+150
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-2-I-WS-1-德安路,NFB-NR,0,3000262000258C,SW,S,1,1,1,5,2,121.724629,25.150548,300026,港西聯絡道,0,德安路交流道,中和路交流道,2K+424
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-2.500-M-LOOP,NFB-NR,0,3000260000322C,SW,S,2,2,1,5,1,121.722,25.1461,300026,港西聯絡道,0,德安路交流道,中和路交流道,2K+500
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-3-I-WS-1-中和路,NFB-NR,0,3000262000329C,SW,S,1,1,1,5,2,121.720781,25.145195,300026,港西聯絡道,0,中和路交流道,基金交流道,3K+073
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-S-3.360-M-LOOP,NFB-NR,0,3000260000360C,SW,S,2,2,1,5,1,121.716,25.1407,300026,港西聯絡道,0,中和路交流道,基金交流道,3K+360
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-N-0.050-M-LOOP,NFB-NR,0,3000260100059C,E,N,2,2,1,5,1,121.741,25.1513,300026,港西聯絡道,0,德安路交流道,基隆港交流道,0K+050
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-N-1.090-M-LOOP,NFB-NR,0,3000260100118C,E,N,2,2,1,5,1,121.7319792,25.1529076,300026,港西聯絡道,0,德安路交流道,基隆港交流道,1K+090
2025-08-11T14:05:27+08:00,86400,NFB,VD-N3K-N-2-O-NE-1-德安路,NFB-NR,0,3000262100262C,NE,N,1,1,1,5,2,121.724,25.1488,300026,港西聯絡道,0,中和路交流道,德安路交流道,2K+424
